Participant,Scenario,Model,Log-Likelihood,AIC,BIC,Beta_Index,Beta_Value
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_21,-0.3949
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_22,1.7819
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_23,-0.7737
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_24,0.4457
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_25,0.9817
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_26,-2.0061
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_27,1.9746
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_28,-0.5585
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_29,0.8039
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_30,-0.1431
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_31,-0.5116
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_32,1.808
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_33,1.341
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_34,1.3116
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_35,0.0233
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_36,0.3174
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_37,1.4395
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_38,-0.2969
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_39,0.0171
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_40,-0.6396
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_41,0.0158
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_42,-0.8935
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_43,2.13
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_44,1.4156
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_45,1.3643
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_46,-1.3902
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_47,1.4271
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_48,-0.4592
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_49,0.2826
9,indecisiveness,APUM,4.371684777958928e-05,99.99991256630445,115.12916721600673,Beta_50,-0.4908
9,experimentation,Luce,-9.152827573227947,22.305655146455894,22.910825332443984,Beta_1,0.2759
9,experimentation,Luce,-9.152827573227947,22.305655146455894,22.910825332443984,Beta_2,-18.4931
9,experimentation,RUM,-77.27555262642119,158.55110525284238,159.15627543883048,Beta_1,-2.8199
9,experimentation,RUM,-77.27555262642119,158.55110525284238,159.15627543883048,Beta_2,-0.047
9,experimentation,ARUM,-9.152827573226856,22.305655146453713,22.910825332441803,Beta_1,0.2759
9,experimentation,ARUM,-9.152827573226856,22.305655146453713,22.910825332441803,Beta_2,-18.4931
9,experimentation,APUM,-8.231521479366716,20.463042958733432,21.068213144721526,Beta_1,0.2504
9,experimentation,APUM,-8.231521479366716,20.463042958733432,21.068213144721526,Beta_2,-16.7384
10,indifference,Luce,-10.119462063885663,24.238924127771327,24.84409431375942,Beta_1,-82.9702
10,indifference,Luce,-10.119462063885663,24.238924127771327,24.84409431375942,Beta_2,5.5992
10,indifference,RUM,-10.119461360093172,24.238922720186345,24.84409290617444,Beta_1,-0.8307
10,indifference,RUM,-10.119461360093172,24.238922720186345,24.84409290617444,Beta_2,0.0562
10,indifference,ARUM,-10.119462196428415,24.23892439285683,24.844094578844924,Beta_1,-82.9533
10,indifference,ARUM,-10.119462196428415,24.23892439285683,24.844094578844924,Beta_2,5.5996
10,indifference,APUM,-9.104196369717663,22.208392739435325,22.81356292542342,Beta_1,-74.6085
10,indifference,APUM,-9.104196369717663,22.208392739435325,22.81356292542342,Beta_2,5.063
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_1,-0.6323
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_2,-4.6231
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_3,7.007
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_4,-0.1935
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_5,-1.5739
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_6,0.8926
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_7,4.185
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_8,2.8137
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_9,-4.4603
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_10,1.3501
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_11,-1.7106
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_12,-2.2273
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_13,1.2757
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_14,0.0831
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_15,-0.7891
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_16,-0.5858
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_17,2.2401
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_18,0.9979
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_19,2.3862
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_20,-1.6237
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_21,1.0544
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_22,1.8229
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_23,1.8738
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_24,-0.0532
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_25,-0.7502
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_26,-0.4794
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_27,1.1359
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_28,-2.7018
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_29,1.5988
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_30,1.3443
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_31,0.3981
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_32,-1.3139
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_33,-0.8018
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_34,-2.4316
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_35,0.9775
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_36,-1.0166
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_37,-0.0388
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_38,1.8745
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_39,-0.5303
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_40,-3.8572
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_41,-3.1336
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_42,5.8389
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_43,0.0095
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_44,-1.6346
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_45,0.4741
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_46,-1.9932
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_47,0.85
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_48,0.5364
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_49,0.9102
10,indecisiveness,Luce,-3.0370510661867626e-06,100.00000607410213,115.12926072380442,Beta_50,0.0574
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_1,0.5614
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_2,0.6064
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_3,-1.3862
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_4,1.449
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_5,-0.9006
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_6,-0.7673
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_7,0.6379
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_8,-0.2867
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_9,0.3083
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_10,-2.1566
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_11,0.2843
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_12,0.2178
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_13,-0.5099
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_14,-2.0741
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_15,-0.2128
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_16,-0.0374
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_17,-0.3672
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_18,-1.8362
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_19,1.5947
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_20,-0.6389
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_21,-0.2222
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_22,-2.4095
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_23,1.5949
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_24,-0.4665
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_25,0.0985
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_26,1.1207
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_27,-0.6763
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_28,0.9632
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_29,-2.0613
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_30,0.551
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_31,1.5722
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_32,-0.5804
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_33,1.1189
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_34,1.8339
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_35,-0.2548
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_36,-0.3375
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_37,-0.8983
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_38,-0.5097
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_39,-0.8154
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_40,-0.8991
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_41,1.1988
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_42,-0.7899
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_43,0.2585
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_44,0.0382
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_45,1.4981
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_46,-0.5032
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_47,0.3811
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_48,0.7911
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_49,1.4897
10,indecisiveness,RUM,-128.9447651776666,357.8895303553332,373.0187850050355,Beta_50,-0.5178
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_1,-0.9254
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_2,-1.2167
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_3,2.6985
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_4,1.3865
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_5,-0.0451
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_6,1.9314
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_7,0.1122
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_8,0.7272
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_9,0.0062
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_10,1.9977
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_11,-1.9315
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_12,-1.863
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_13,2.1273
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_14,-0.0444
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_15,0.2673
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_16,-0.206
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_17,0.3801
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_18,2.996
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_19,3.622
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_20,-3.9416
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_21,1.0565
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_22,4.242
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_23,-3.3903
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_24,1.4945
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_25,-0.8449
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_26,0.1623
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_27,1.8164
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_28,-1.1264
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_29,1.6956
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_30,1.6014
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_31,3.319
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_32,1.9904
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_33,-1.4933
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_34,0.072
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_35,-1.4692
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_36,-1.3714
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_37,0.3967
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_38,1.4479
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_39,-2.4987
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_40,-0.4737
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_41,0.2771
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_42,3.5381
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_43,-2.3272
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_44,-1.7596
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_45,-1.0072
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_46,-2.9137
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_47,-0.7508
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_48,1.7002
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_49,2.4983
10,indecisiveness,ARUM,-1.993956600222475e-06,100.0000039879132,115.1292586376155,Beta_50,1.1473
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_1,-1.6026
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_2,0.6184
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_3,1.1032
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_4,-0.1126
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_5,0.557
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_6,-0.2032
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_7,1.4264
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_8,0.2236
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_9,-1.2626
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_10,1.2035
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_11,-0.9734
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_12,-1.9114
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_13,-0.1059
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_14,2.035
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_15,1.4219
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_16,-0.0013
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_17,3.8743
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_18,1.4063
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_19,1.1772
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_20,-0.8359
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_21,0.9871
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_22,-0.5926
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_23,-1.0671
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_24,-2.2008
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_25,-0.5396
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_26,-1.6239
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_27,-0.2763
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_28,1.0554
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_29,1.5152
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_30,0.2336
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_31,1.4106
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_32,0.4349
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_33,-0.57
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_34,-1.7002
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_35,-0.805
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_36,1.3392
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_37,-1.4215
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_38,1.6886
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_39,-0.1352
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_40,-0.057
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_41,0.0567
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_42,1.7821
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_43,-0.4047
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_44,0.4969
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_45,-2.1524
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_46,0.2133
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_47,-1.8454
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_48,-0.9342
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_49,1.0578
10,indecisiveness,APUM,6.873695399018656e-05,99.99986252609202,115.1291171757943,Beta_50,0.3982
10,experimentation,Luce,-9.491820699464181,22.983641398928363,23.588811584916456,Beta_1,0.514
10,experimentation,Luce,-9.491820699464181,22.983641398928363,23.588811584916456,Beta_2,0.6193
10,experimentation,RUM,-73.68272291580949,151.36544583161898,151.97061601760709,Beta_1,1.3199
10,experimentation,RUM,-73.68272291580949,151.36544583161898,151.97061601760709,Beta_2,0.7272
10,experimentation,ARUM,-9.491820699468946,22.98364139893789,23.588811584925985,Beta_1,0.514
10,experimentation,ARUM,-9.491820699468946,22.98364139893789,23.588811584925985,Beta_2,0.6194
10,experimentation,APUM,-8.529276557057615,21.05855311411523,21.66372330010332,Beta_1,0.4669
10,experimentation,APUM,-8.529276557057615,21.05855311411523,21.66372330010332,Beta_2,0.5596
11,indifference,Luce,-10.974154301060803,25.948308602121607,26.5534787881097,Beta_1,5.1118
11,indifference,Luce,-10.974154301060803,25.948308602121607,26.5534787881097,Beta_2,-4.6269
11,indifference,RUM,-10.974153972981032,25.948307945962064,26.553478131950158,Beta_1,0.051
11,indifference,RUM,-10.974153972981032,25.948307945962064,26.553478131950158,Beta_2,-0.0462
11,indifference,ARUM,-10.97415427834786,25.94830855669572,26.553478742683815,Beta_1,5.1061
11,indifference,ARUM,-10.97415427834786,25.94830855669572,26.553478742683815,Beta_2,-4.6257
11,indifference,APUM,-9.876630644103262,23.753261288206524,24.358431474194617,Beta_1,4.6421
11,indifference,APUM,-9.876630644103262,23.753261288206524,24.358431474194617,Beta_2,-4.205
11,indecisiveness,Luce,-5.502262316979149e-06,100.00001100452464,115.12926565422693,Beta_1,-1.854
11,indecisiveness,Luce,-5.502262316979149e-06,100.00001100452464,115.12926565422693,Beta_2,-0.6721
11,indecisiveness,Luce,-5.502262316979149e-06,100.00001100452464,115.12926565422693,Beta_3,2.1504
11,indecisiveness,Luce,-5.502262316979149e-06,100.00001100452464,115.12926565422693,Beta_4,-3.6358
11,indecisiveness,Luce,-5.502262316979149e-06,100.00001100452464,115.12926565422693,Beta_5,2.4241
11,indecisiveness,Luce,-5.502262316979149e-06,100.00001100452464,115.12926565422693,Beta_6,-1.5637
11,indecisiveness,Luce,-5.502262316979149e-06,100.00001100452464,115.12926565422693,Beta_7,-0.4973
11,indecisiveness,Luce,-5.502262316979149e-06,100.00001100452464,115.12926565422693,Beta_8,0.3976
11,indecisiveness,Luce,-5.502262316979149e-06,100.00001100452464,115.12926565422693,Beta_9,-0.4135
11,indecisiveness,Luce,-5.502262316979149e-06,100.00001100452464,115.12926565422693,Beta_10,2.2853
