Participant,Scenario,Model,Log-Likelihood,AIC,BIC,Beta_Index,Beta_Value
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_21,7.506
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_22,-7.4499
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_23,0.0007
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_24,9.4953
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_25,-0.4885
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_26,0.7692
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_27,0.2796
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_28,1.6314
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_29,-0.3996
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_30,-3.2607
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_31,-1.984
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_32,9.2019
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_33,7.7172
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_34,-5.5326
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_35,-6.3655
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_36,-13.8502
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_37,-12.1916
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_38,23.1428
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_39,-8.6714
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_40,4.2719
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_41,5.1458
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_42,-0.4712
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_43,-3.3969
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_44,-7.321
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_45,-7.9531
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_46,-4.9145
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_47,-5.6448
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_48,11.88
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_49,10.6823
4,indecisiveness,ARUM,-2.3238210087836966e-06,100.00000464764202,115.1292592973443,Beta_50,-4.4896
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_1,1.8756
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_2,1.2724
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_3,-2.0579
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_4,1.2136
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_5,-1.5153
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_6,-0.3723
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_7,-0.74
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_8,1.7752
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_9,-1.4126
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_10,0.84
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_11,-1.0128
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_12,-6.4127
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_13,5.2043
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_14,-1.9002
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_15,-1.1343
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_16,0.3659
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_17,2.4914
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_18,3.5786
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_19,-1.045
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_20,0.1947
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_21,0.5709
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_22,-0.4182
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_23,-1.8851
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_24,1.4547
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_25,-0.8492
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_26,1.8237
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_27,0.1052
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_28,1.1273
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_29,-0.5883
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_30,-0.2863
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_31,-1.3929
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_32,1.9914
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_33,0.5033
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_34,1.043
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_35,-0.7187
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_36,-1.9018
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_37,-0.4501
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_38,0.9206
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_39,-0.8581
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_40,1.1815
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_41,0.6786
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_42,-0.8451
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_43,-0.9115
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_44,-0.5719
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_45,0.4389
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_46,0.7025
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_47,-0.8298
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_48,1.3285
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_49,0.8906
4,indecisiveness,APUM,1.7021954149533714e-05,99.9999659560917,115.12922060579399,Beta_50,-1.3326
4,experimentation,Luce,-8.182752521327531,20.365505042655062,20.970675228643152,Beta_1,0.7229
4,experimentation,Luce,-8.182752521327531,20.365505042655062,20.970675228643152,Beta_2,0.4943
4,experimentation,RUM,-130.822276910575,265.64455382115,266.24972400713807,Beta_1,-1.0644
4,experimentation,RUM,-130.822276910575,265.64455382115,266.24972400713807,Beta_2,-0.7747
4,experimentation,ARUM,-8.18275252126462,20.36550504252924,20.97067522851733,Beta_1,0.7229
4,experimentation,ARUM,-8.18275252126462,20.36550504252924,20.97067522851733,Beta_2,0.4943
4,experimentation,APUM,-7.341034094384009,18.682068188768017,19.287238374756107,Beta_1,0.6557
4,experimentation,APUM,-7.341034094384009,18.682068188768017,19.287238374756107,Beta_2,0.4449
5,indifference,Luce,-0.0032084112111947917,4.0064168224223895,4.611587008410481,Beta_1,1365.2949
5,indifference,Luce,-0.0032084112111947917,4.0064168224223895,4.611587008410481,Beta_2,3381.0701
5,indifference,RUM,-3.471658441849395e-05,4.000069433168837,4.6052396191569285,Beta_1,28.7512
5,indifference,RUM,-3.471658441849395e-05,4.000069433168837,4.6052396191569285,Beta_2,58.002
5,indifference,ARUM,-0.003329514228466473,4.006659028456933,4.611829214445025,Beta_1,1366.2207
5,indifference,ARUM,-0.003329514228466473,4.006659028456933,4.611829214445025,Beta_2,3357.7424
5,indifference,APUM,-0.0046286020177179876,4.009257204035436,4.614427390023528,Beta_1,1086.3995
5,indifference,APUM,-0.0046286020177179876,4.009257204035436,4.614427390023528,Beta_2,2682.9843
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_1,1.7517
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_2,1.2711
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_3,-2.3681
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_4,2.7116
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_5,-3.7186
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_6,-1.3684
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_7,-2.4738
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_8,1.0957
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_9,-2.6979
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_10,-1.8448
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_11,4.1414
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_12,-0.9729
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_13,0.3585
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_14,1.2008
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_15,2.0164
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_16,-2.5431
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_17,-0.4062
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_18,-1.7012
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_19,1.0793
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_20,-1.6444
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_21,0.5078
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_22,1.3997
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_23,0.0057
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_24,-0.5632
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_25,-2.0068
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_26,0.8807
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_27,-0.4229
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_28,1.8229
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_29,-1.6736
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_30,-0.5154
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_31,-0.8607
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_32,1.6858
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_33,1.5699
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_34,-0.6982
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_35,-0.0926
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_36,2.1799
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_37,3.5261
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_38,-2.4578
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_39,-1.1977
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_40,2.0217
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_41,0.7575
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_42,-0.7797
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_43,-0.1971
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_44,1.0354
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_45,1.4436
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_46,0.4581
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_47,-0.4067
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_48,-1.1538
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_49,-1.3175
5,indecisiveness,Luce,-2.1944614192012523e-06,100.00000438892283,115.12925903862512,Beta_50,0.3368
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_1,0.1429
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_2,-1.8225
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_3,-0.3611
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_4,0.5403
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_5,0.4237
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_6,1.4111
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_7,0.8374
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_8,0.4083
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_9,0.0287
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_10,-0.4565
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_11,0.5033
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_12,0.3235
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_13,-0.3743
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_14,-0.8671
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_15,-0.0531
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_16,1.156
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_17,0.1102
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_18,0.0284
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_19,0.4232
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_20,0.4813
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_21,0.2489
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_22,-0.0421
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_23,-0.5082
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_24,1.0049
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_25,-0.427
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_26,1.5723
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_27,0.1544
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_28,0.0527
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_29,0.76
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_30,-0.6532
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_31,0.5739
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_32,0.1153
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_33,0.4109
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_34,-0.6836
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_35,-0.693
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_36,-1.8325
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_37,-0.4573
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_38,-0.5097
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_39,-0.6674
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_40,-0.1155
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_41,0.0643
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_42,0.4997
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_43,0.5658
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_44,0.6505
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_45,0.6923
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_46,0.2753
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_47,0.0552
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_48,0.9291
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_49,0.6933
5,indecisiveness,RUM,-110.52408442371421,321.0481688474284,336.1774234971307,Beta_50,-1.482
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_1,2.4308
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_2,-0.0225
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_3,-6.2075
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_4,1.8814
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_5,-3.4496
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_6,-0.4242
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_7,-1.7773
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_8,1.3854
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_9,-1.555
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_10,-1.5775
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_11,2.1928
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_12,-0.5207
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_13,0.4503
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_14,2.1771
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_15,2.6967
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_16,-1.9381
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_17,-1.7379
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_18,0.167
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_19,0.2764
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_20,-1.1112
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_21,-1.9405
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_22,2.0285
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_23,-1.6005
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_24,-0.5629
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_25,-6.6952
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_26,4.4938
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_27,2.862
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_28,4.1293
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_29,3.2976
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_30,-0.4266
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_31,-1.6249
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_32,0.9363
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_33,1.8148
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_34,-0.5215
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_35,0.8009
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_36,2.2014
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_37,2.2939
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_38,-1.5964
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_39,-1.8678
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_40,2.0046
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_41,1.4389
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_42,-2.3431
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_43,-3.0088
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_44,1.4244
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_45,2.0316
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_46,-0.6224
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_47,-0.6108
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_48,-0.3236
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_49,-2.6854
5,indecisiveness,ARUM,-2.1760194306120368e-06,100.00000435203886,115.12925900174115,Beta_50,0.4103
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_1,0.5103
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_2,0.1706
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_3,-1.9654
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_4,2.4827
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_5,-0.2788
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_6,0.8304
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_7,-0.2293
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_8,0.6383
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_9,-2.4872
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_10,-0.7039
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_11,1.318
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_12,-1.388
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_13,-0.3391
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_14,1.7774
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_15,0.6735
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_16,-1.4332
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_17,0.3684
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_18,0.2847
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_19,0.2208
5,indecisiveness,APUM,7.182084759912336e-05,99.9998563583048,115.12911100800709,Beta_20,-0.9059
